timestamp,requests_per_second,cpu_usage_percent,memory_usage_bytes,latency_p95_ms,active_connections,error_rate,cpu_acceleration,rps_acceleration,current_replicas,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,rps_t5,rps_t10,rps_t15,replicas_t5,replicas_t10,replicas_t15,segment_id,rps_t3m,rps_t5m,rps_t10m,replicas_t3m,replicas_t5m,replicas_t10m
2026-03-07 04:41:00+00:00,38.02222222222222,0.49111324832939823,21227520.0,2350.9309831181727,5.0,0.13617767387492694,-1.237246898829515,-144.52800526984126,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,289.28888888888883,336.3354805892607,171.3111111111111,6.0,7.0,4.0
2026-03-07 04:41:15+00:00,44.444444444444436,0.5115373725189531,21238442.666666668,2331.846618866863,9.0,0.14150000000000001,-1.1246665564273632,-123.38162753060426,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,324.6444444444444,321.1555555555555,206.2222222222222,7.0,7.0,5.0
2026-03-07 04:41:30+00:00,54.33333333333333,0.7370403529867892,21423445.333333332,2299.0548836078524,50.0,0.14519427402862983,-0.8221645794746818,-100.29506747660817,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,323.75555555555553,303.3555555555555,207.59999999999997,7.0,7.0,5.0
2026-03-07 04:41:45+00:00,101.7111111111111,1.1455346342166988,21663061.333333332,2227.8545517360512,57.0,0.13917413152720123,-0.40950726939650317,-45.65309068317855,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,335.66386282012155,287.40407777777773,209.44444444444443,7.0,6.0,5.0
2026-03-07 04:42:00+00:00,151.35555555555553,1.5420660105720947,21522432.0,2050.78628126404,66.0,0.13830568198502424,0.05568595278424726,11.074212574398985,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,337.41223111111105,254.11260722222218,208.48888888888888,7.0,6.0,5.0
2026-03-07 04:42:15+00:00,190.1111111111111,1.8094099372160641,21501269.333333332,1018.8860103626927,55.0,0.13652834599649327,0.3384449936160825,56.41286549707601,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,339.4430420721383,224.53324666666666,209.88888888888886,7.0,5.0,5.0
2026-03-07 04:42:30+00:00,192.08888888888887,1.8382999713760864,21598208.0,753.7193352677388,61.0,0.13639518741323461,0.3723452733934751,61.050292397660826,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,340.04662923290414,208.59999999999997,215.35555555555553,7.0,5.0,5.0
2026-03-07 04:42:45+00:00,192.08888888888887,1.8284456751329,21722453.333333332,754.6147778069943,64.0,0.13465987968533086,0.39830633146634864,61.11345029239766,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,338.5777777777777,208.48888888888885,264.17777777777775,7.0,5.0,6.0
2026-03-07 04:43:00+00:00,192.2,1.9828405967078144,21639850.666666668,759.246840340469,52.0,0.1348132732107758,0.5183229356588428,61.19649122807019,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,336.3354805892607,208.08888888888887,318.7333333333333,7.0,5.0,7.0
2026-03-07 04:43:15+00:00,191.66666666666666,1.9699603035463138,21547008.0,755.7183983250454,51.0,0.13426086956521738,0.5304465359116224,60.663157894736855,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,321.1555555555555,209.15555555555554,359.33060758912364,7.0,5.0,8.0
2026-03-07 04:43:30+00:00,201.1333333333333,2.1341839711758617,25423189.333333332,864.6487204249154,562.0,0.13777483151033038,0.7199655465034884,68.62456140350875,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,303.3555555555555,202.73333333333332,369.41427592886396,7.0,5.0,8.0
2026-03-07 04:43:45+00:00,244.86666666666665,2.4497632414839066,26077866.666666668,1960.8390658942787,686.0,0.13957709411017336,0.9814597757508867,105.5298245614035,6.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,,,,,,,0,287.40407777777773,166.77777777777777,349.00062888888885,6.0,4.0,7.0
